#! FIELDS d_abs file.free der_d_abs
#! SET min_d_abs -0.707107
#! SET max_d_abs 9.26684
#! SET nbins_d_abs  143
#! SET periodic_d_abs false
   -0.707107000  996.364642891   -0.000000000
   -0.636867937  993.195195185  -76.766789313
   -0.566628873  984.019778527 -201.205090494
   -0.496389810  961.903712748 -455.593428794
   -0.426150746  915.659910130 -894.724790156
   -0.355911683  831.772700824 -1519.886734346
   -0.285672620  700.400723569 -2213.927765705
   -0.215433556  525.100548513 -2720.658599716
   -0.145194493  329.489457095 -2750.371461874
   -0.074955430  153.469447874 -2161.256703927
   -0.004716366   37.073402123 -1103.693930222
    0.065522697    0.000000000   20.222819130
    0.135761761   31.478050377  792.541444092
    0.206000824   98.522954057 1028.997706240
    0.276239887  166.089472521  846.174009525
    0.346478951  213.961985402  514.047674802
    0.416718014  240.048939430  250.002302350
    0.486957077  252.242227629  117.101780789
    0.557196141  258.479693715   69.007277074
    0.627435204  262.471690445   45.372395552
    0.697674268  264.928615849   25.323681458
    0.767913331  265.335673571    6.914017897
    0.838152394  266.476165289   27.319842181
    0.908391458  269.422283449   57.150384779
    0.978630521  274.419499455   83.921005738
    1.048869585  280.915887835   99.045712389
    1.119108648  288.120046317  105.381016259
    1.189347711  295.731514445  111.856520315
    1.259586775  303.847824470  119.040230637
    1.329825838  312.432372111  125.205223331
    1.400064901  321.403027982  129.660884068
    1.470303965  330.577034630  131.146304769
    1.540543028  339.762081464  130.252779048
    1.610782092  348.805873238  127.069217700
    1.681021155  357.546219298  121.169144890
    1.751260218  365.722791868  110.881901394
    1.821499282  372.997684156   95.171363516
    1.891738345  379.008500273   75.839961696
    1.961977408  383.713979562   59.555937458
    2.032216472  387.648180309   55.474758054
    2.102455535  392.032535888   73.048161897
    2.172694599  398.290462590  106.443767326
    2.242933662  406.931006018  137.168909812
    2.313172725  416.955176681  142.198280747
    2.383411789  426.019080568  110.803266450
    2.453650852  432.019603673   58.787028594
    2.523889915  434.384846134   10.722890639
    2.594128979  434.060401634  -15.385374879
    2.664368042  432.722861205  -20.339841965
    2.734607106  431.376328938  -17.985045242
    2.804846169  430.087580795  -19.831847412
    2.875085232  428.521725913  -25.175941253
    2.945324296  426.652596096  -27.018067543
    3.015563359  424.948691767  -20.267538799
    3.085802423  423.876159071  -10.343188507
    3.156041486  423.424605829   -3.274026746
    3.226280549  423.308066478   -0.820757834
    3.296519613  423.303394677    0.784012783
    3.366758676  423.473694968    3.779464844
    3.436997739  423.783164069    4.455770988
    3.507236803  424.004096162    0.740275124
    3.577475866  423.790808057   -7.001696910
    3.647714930  423.102059322  -11.579918287
    3.717953993  422.298140181  -10.440553499
    3.788193056  421.733993628   -4.852549533
    3.858432120  421.607989748    1.059378213
    3.928671183  421.763326480    2.314628376
    3.998910246  421.821056553   -0.840803209
    4.069149310  421.656750842   -3.435749617
    4.139388373  421.397227392   -3.653348690
    4.209627437  421.154829957   -3.096373022
    4.279866500  420.962416094   -2.690039420
    4.350105563  420.753755983   -3.327436860
    4.420344627  420.526434423   -2.813078550
    4.490583690  420.366361209   -1.717385935
    4.560822754  420.311308880    0.221144914
    4.631061817  420.396818842    1.983935650
    4.701300880  420.587960283    3.287440132
    4.771539944  420.902279200    5.342227673
    4.841779007  421.341567445    6.956349496
    4.912018070  421.835081073    6.322125181
    4.982257134  422.140543751    2.178871216
    5.052496197  422.138411001   -2.082177890
    5.122735261  421.919840254   -3.286783232
    5.192974324  421.788431461   -0.026393773
    5.263213387  421.934962575    4.725280592
    5.333452451  422.415015945    8.260452181
    5.403691514  423.057615632    9.808508920
    5.473930577  423.793520461   10.879824712
    5.544169641  424.579414536   11.494430123
    5.614408704  425.417073870   12.363493476
    5.684647768  426.268293156   11.885879982
    5.754886831  427.038448062   10.074313082
    5.825125894  427.665420139    7.741599985
    5.895364958  428.145619145    5.878791073
    5.965604021  428.494935048    4.177048815
    6.035843085  428.654942913    0.065032636
    6.106082148  428.439720940   -6.434135704
    6.176321211  427.742443810  -13.313780624
    6.246560275  426.656539771  -16.785179078
    6.316799338  425.511351663  -15.269328892
    6.387038401  424.532175379  -12.070967127
    6.457277465  423.783502380   -9.216517316
    6.527516528  423.187339364   -7.412659808
    6.597755592  422.719961986   -5.785981536
    6.667994655  422.381346868   -3.585832983
    6.738233718  422.231919869   -1.118395198
    6.808472782  422.220928130    0.669916172
    6.878711845  422.255913875    0.089730973
    6.948950908  422.214021832   -1.401174483
    7.019189972  422.085340581   -1.869758700
    7.089429035  421.937727385   -1.762583964
    7.159668099  421.851073364   -0.347248210
    7.229907162  421.931845454    2.628516993
    7.300146225  422.224990117    5.432675703
    7.370385289  422.634449407    5.669951865
    7.440624352  422.888051968    1.096001756
    7.510863415  422.743203562   -5.029707175
    7.581102479  422.302902830   -6.747715877
    7.651341542  421.943117249   -2.761681732
    7.721580606  421.917722435    1.376126339
    7.791819669  422.010726814    1.126998207
    7.862058732  421.837153600  -16.286586823
    7.932297796  420.662633959  -13.561439720
    8.002536859  420.478486090   11.221030177
    8.072775923  422.230213734   34.048026607
    8.143014986  423.875437950   -2.809107390
    8.213254049  419.256006403 -147.135931041
    8.283493113  401.424106644 -363.059441856
    8.353732176  370.034951316 -501.658492691
    8.423971239  337.266178925 -374.837450191
    8.494210303  325.736944364  101.554595297
    8.564449366  357.086472265  809.624245995
    8.634688430  438.493392421 1476.150122989
    8.704927493  557.191531028 1838.634740283
    8.775166556  687.224941866 1800.231223891
    8.845405620  802.849302132 1455.849033689
    8.915644683  889.053465955  995.467742343
